source,stat_id,period,region,region_full,item,value,unit
rone,A_2024_00188,202409,대구,대구,가격,428.19339552852,만원/㎡
rone,A_2024_00188,202409,인천,인천,가격,505.965285013567,만원/㎡
rone,A_2024_00188,202409,광주,광주,가격,396.944456748355,만원/㎡
rone,A_2024_00188,202409,대전,대전,가격,466.867692412688,만원/㎡
rone,A_2024_00188,202409,울산,울산,가격,390.913564998285,만원/㎡
rone,A_2024_00188,202409,세종,세종,가격,653.113226474199,만원/㎡
rone,A_2024_00188,202409,경기,경기,가격,668.002756489072,만원/㎡
rone,A_2024_00188,202409,강원,강원,가격,290.830010380061,만원/㎡
rone,A_2024_00188,202409,충북,충북,가격,293.780891048275,만원/㎡
rone,A_2024_00188,202409,충남,충남,가격,290.383935107438,만원/㎡
rone,A_2024_00188,202409,전북,전북,가격,279.570719218462,만원/㎡
rone,A_2024_00188,202409,전남,전남,가격,253.681703892334,만원/㎡
rone,A_2024_00188,202409,경북,경북,가격,240.614934303065,만원/㎡
rone,A_2024_00188,202409,경남,경남,가격,324.487681595283,만원/㎡
rone,A_2024_00188,202409,제주,제주,가격,443.334980666305,만원/㎡
rone,A_2024_00188,202410,도심권,서울>도심권,가격,1860.38078807417,만원/㎡
rone,A_2024_00188,202410,전국,전국,가격,557.816750328667,만원/㎡
rone,A_2024_00188,202410,수도권,수도권,가격,852.361823353039,만원/㎡
rone,A_2024_00188,202410,동북권,서울>동북권,가격,1121.09974652481,만원/㎡
rone,A_2024_00188,202410,지방,지방,가격,356.074371391605,만원/㎡
rone,A_2024_00188,202410,동남권,서울>동남권,가격,2325.52370326673,만원/㎡
rone,A_2024_00188,202410,서울,서울,가격,1506.42032551564,만원/㎡
rone,A_2024_00188,202410,서북권,서울>서북권,가격,1355.91439322788,만원/㎡
rone,A_2024_00188,202410,부산,부산,가격,521.174793742432,만원/㎡
rone,A_2024_00188,202410,서남권,서울>서남권,가격,1283.34980000392,만원/㎡
rone,A_2024_00188,202410,대구,대구,가격,433.039566509602,만원/㎡
rone,A_2024_00188,202410,인천,인천,가격,512.861154180271,만원/㎡
rone,A_2024_00188,202410,광주,광주,가격,383.245591484379,만원/㎡
rone,A_2024_00188,202410,대전,대전,가격,448.68542991157,만원/㎡
rone,A_2024_00188,202410,울산,울산,가격,411.171693293803,만원/㎡
rone,A_2024_00188,202410,세종,세종,가격,637.089545630648,만원/㎡
rone,A_2024_00188,202410,경기,경기,가격,680.748319002596,만원/㎡
rone,A_2024_00188,202410,강원,강원,가격,296.539672890367,만원/㎡
rone,A_2024_00188,202410,충북,충북,가격,290.239282554876,만원/㎡
rone,A_2024_00188,202410,충남,충남,가격,282.546863521466,만원/㎡
rone,A_2024_00188,202410,전북,전북,가격,288.833472193695,만원/㎡
rone,A_2024_00188,202410,전남,전남,가격,253.918557965683,만원/㎡
rone,A_2024_00188,202410,경북,경북,가격,241.91107127868,만원/㎡
rone,A_2024_00188,202410,경남,경남,가격,324.112039494834,만원/㎡
rone,A_2024_00188,202410,제주,제주,가격,491.804365303339,만원/㎡
rone,A_2024_00188,202411,도심권,서울>도심권,가격,1892.5397027596,만원/㎡
rone,A_2024_00188,202411,전국,전국,가격,569.423615283933,만원/㎡
rone,A_2024_00188,202411,수도권,수도권,가격,895.417537860224,만원/㎡
rone,A_2024_00188,202411,동북권,서울>동북권,가격,1185.55828313942,만원/㎡
rone,A_2024_00188,202411,지방,지방,가격,350.820608838398,만원/㎡
rone,A_2024_00188,202411,동남권,서울>동남권,가격,2396.35044604584,만원/㎡
rone,A_2024_00188,202411,서울,서울,가격,1581.09602404712,만원/㎡
rone,A_2024_00188,202411,서북권,서울>서북권,가격,1384.43765006819,만원/㎡
rone,A_2024_00188,202411,부산,부산,가격,502.985988406845,만원/㎡
rone,A_2024_00188,202411,서남권,서울>서남권,가격,1322.6308577467,만원/㎡
rone,A_2024_00188,202411,대구,대구,가격,433.586586365823,만원/㎡
rone,A_2024_00188,202411,인천,인천,가격,518.545963370419,만원/㎡
rone,A_2024_00188,202411,광주,광주,가격,387.982617245547,만원/㎡
rone,A_2024_00188,202411,대전,대전,가격,443.628861506596,만원/㎡
rone,A_2024_00188,202411,울산,울산,가격,397.303946057001,만원/㎡
rone,A_2024_00188,202411,세종,세종,가격,618.77514531164,만원/㎡
rone,A_2024_00188,202411,경기,경기,가격,676.870207891579,만원/㎡
rone,A_2024_00188,202411,강원,강원,가격,289.957542998798,만원/㎡
rone,A_2024_00188,202411,충북,충북,가격,294.961999043765,만원/㎡
rone,A_2024_00188,202411,충남,충남,가격,285.385049871196,만원/㎡
rone,A_2024_00188,202411,전북,전북,가격,284.571037232783,만원/㎡
rone,A_2024_00188,202411,전남,전남,가격,250.465063769127,만원/㎡
rone,A_2024_00188,202411,경북,경북,가격,241.613648573984,만원/㎡
rone,A_2024_00188,202411,경남,경남,가격,324.734207800497,만원/㎡
rone,A_2024_00188,202411,제주,제주,가격,493.381092729471,만원/㎡
rone,A_2024_00188,202412,도심권,서울>도심권,가격,1788.19716553714,만원/㎡
rone,A_2024_00188,202412,전국,전국,가격,568.93040449167,만원/㎡
rone,A_2024_00188,202412,수도권,수도권,가격,908.604614354705,만원/㎡
rone,A_2024_00188,202412,동북권,서울>동북권,가격,1159.21542885728,만원/㎡
rone,A_2024_00188,202412,지방,지방,가격,346.986575407969,만원/㎡
rone,A_2024_00188,202412,동남권,서울>동남권,가격,2480.56915784738,만원/㎡
rone,A_2024_00188,202412,서울,서울,가격,1591.38244806044,만원/㎡
rone,A_2024_00188,202412,서북권,서울>서북권,가격,1405.5250302166,만원/㎡
rone,A_2024_00188,202412,부산,부산,가격,496.529943390239,만원/㎡
rone,A_2024_00188,202412,서남권,서울>서남권,가격,1327.7729611664,만원/㎡
rone,A_2024_00188,202412,대구,대구,가격,427.106407754601,만원/㎡
rone,A_2024_00188,202412,인천,인천,가격,514.084131282801,만원/㎡
rone,A_2024_00188,202412,광주,광주,가격,377.88747278854,만원/㎡
rone,A_2024_00188,202412,대전,대전,가격,445.756479506117,만원/㎡
rone,A_2024_00188,202412,울산,울산,가격,402.139532315106,만원/㎡
rone,A_2024_00188,202412,세종,세종,가격,632.9749802007,만원/㎡
rone,A_2024_00188,202412,경기,경기,가격,676.027937009089,만원/㎡
rone,A_2024_00188,202412,강원,강원,가격,289.416712926834,만원/㎡
rone,A_2024_00188,202412,충북,충북,가격,291.530276948387,만원/㎡
rone,A_2024_00188,202412,충남,충남,가격,286.454959389202,만원/㎡
rone,A_2024_00188,202412,전북,전북,가격,282.732249384849,만원/㎡
rone,A_2024_00188,202412,전남,전남,가격,242.007196275807,만원/㎡
rone,A_2024_00188,202412,경북,경북,가격,244.064022083484,만원/㎡
rone,A_2024_00188,202412,경남,경남,가격,315.838033311972,만원/㎡
rone,A_2024_00188,202412,제주,제주,가격,484.064580822842,만원/㎡
rone,A_2024_00189,202407,도심권,서울>도심권,가격,1727.97351130426,만원/㎡
rone,A_2024_00189,202407,전국,전국,가격,545.107228238282,만원/㎡
rone,A_2024_00189,202407,수도권,수도권,가격,823.723228995058,만원/㎡
rone,A_2024_00189,202407,동북권,서울>동북권,가격,1058.96871456207,만원/㎡
rone,A_2024_00189,202407,지방,지방,가격,319.127449000202,만원/㎡
rone,A_2024_00189,202407,동남권,서울>동남권,가격,2086.82534361381,만원/㎡
rone,A_2024_00189,202407,서울,서울,가격,1384.85302211622,만원/㎡
rone,A_2024_00189,202407,서북권,서울>서북권,가격,1404.81467659995,만원/㎡
rone,A_2024_00189,202407,부산,부산,가격,482.934576593887,만원/㎡
rone,A_2024_00189,202407,서남권,서울>서남권,가격,1277.97967687818,만원/㎡
rone,A_2024_00189,202407,대구,대구,가격,390.903368230911,만원/㎡
rone,A_2024_00189,202407,인천,인천,가격,495.092617288253,만원/㎡
rone,A_2024_00189,202407,광주,광주,가격,350.145894122551,만원/㎡
rone,A_2024_00189,202407,대전,대전,가격,429.048414023372,만원/㎡
rone,A_2024_00189,202407,울산,울산,가격,401.10289801105,만원/㎡
rone,A_2024_00189,202407,세종,세종,가격,667.287806749431,만원/㎡
rone,A_2024_00189,202407,경기,경기,가격,678.61681302184,만원/㎡
rone,A_2024_00189,202407,강원,강원,가격,265.00077414909,만원/㎡
rone,A_2024_00189,202407,충북,충북,가격,268.189558887713,만원/㎡
rone,A_2024_00189,202407,충남,충남,가격,266.610012039108,만원/㎡
rone,A_2024_00189,202407,전북,전북,가격,248.396261976506,만원/㎡
rone,A_2024_00189,202407,전남,전남,가격,206.704550625826,만원/㎡
rone,A_2024_00189,202407,경북,경북,가격,221.666849744614,만원/㎡
rone,A_2024_00189,202407,경남,경남,가격,300.160090720745,만원/㎡
rone,A_2024_00189,202407,제주,제주,가격,455.691377825773,만원/㎡
rone,A_2024_00189,202408,도심권,서울>도심권,가격,1685.01835168502,만원/㎡
rone,A_2024_00189,202408,전국,전국,가격,501.391913627553,만원/㎡
rone,A_2024_00189,202408,수도권,수도권,가격,765.786993402451,만원/㎡
rone,A_2024_00189,202408,동북권,서울>동북권,가격,1054.2521503397,만원/㎡
rone,A_2024_00189,202408,지방,지방,가격,317.68443346276,만원/㎡
rone,A_2024_00189,202408,동남권,서울>동남권,가격,2065.34503004766,만원/㎡
rone,A_2024_00189,202408,서울,서울,가격,1305.22088353414,만원/㎡
rone,A_2024_00189,202408,서북권,서울>서북권,가격,1385.58321887452,만원/㎡
rone,A_2024_00189,202408,부산,부산,가격,479.297301203803,만원/㎡
rone,A_2024_00189,202408,서남권,서울>서남권,가격,1214.18300521277,만원/㎡
rone,A_2024_00189,202408,대구,대구,가격,387.825233186058,만원/㎡
rone,A_2024_00189,202408,인천,인천,가격,479.988288516888,만원/㎡
rone,A_2024_00189,202408,광주,광주,가격,346.617181365672,만원/㎡
rone,A_2024_00189,202408,대전,대전,가격,444.722667814338,만원/㎡
rone,A_2024_00189,202408,울산,울산,가격,390.957008021656,만원/㎡
rone,A_2024_00189,202408,세종,세종,가격,685.12616471448,만원/㎡
rone,A_2024_00189,202408,경기,경기,가격,656.779661016949,만원/㎡
rone,A_2024_00189,202408,강원,강원,가격,266.742338251986,만원/㎡
rone,A_2024_00189,202408,충북,충북,가격,265.076990139136,만원/㎡
rone,A_2024_00189,202408,충남,충남,가격,258.984863530069,만원/㎡
rone,A_2024_00189,202408,전북,전북,가격,250.041673612269,만원/㎡
rone,A_2024_00189,202408,전남,전남,가격,217.078663880824,만원/㎡
rone,A_2024_00189,202408,경북,경북,가격,225.148222579865,만원/㎡
rone,A_2024_00189,202408,경남,경남,가격,295.148064260886,만원/㎡
rone,A_2024_00189,202408,제주,제주,가격,435.906685906686,만원/㎡
rone,A_2024_00189,202409,도심권,서울>도심권,가격,1603.53034837023,만원/㎡
rone,A_2024_00189,202409,전국,전국,가격,428.398629124387,만원/㎡
rone,A_2024_00189,202409,수도권,수도권,가격,680.567139282736,만원/㎡
rone,A_2024_00189,202409,동북권,서울>동북권,가격,1003.48835319107,만원/㎡
rone,A_2024_00189,202409,지방,지방,가격,308.420719203774,만원/㎡
rone,A_2024_00189,202409,동남권,서울>동남권,가격,2076.80728386357,만원/㎡
rone,A_2024_00189,202409,서울,서울,가격,1246.23619939779,만원/㎡
rone,A_2024_00189,202409,서북권,서울>서북권,가격,1249.91156286112,만원/㎡
rone,A_2024_00189,202409,부산,부산,가격,451.82796420159,만원/㎡
rone,A_2024_00189,202409,서남권,서울>서남권,가격,1197.44781558969,만원/㎡
rone,A_2024_00189,202409,대구,대구,가격,367.569138127688,만원/㎡
rone,A_2024_00189,202409,인천,인천,가격,458.19397993311,만원/㎡
rone,A_2024_00189,202409,광주,광주,가격,346.764929801834,만원/㎡
rone,A_2024_00189,202409,대전,대전,가격,441.207614655152,만원/㎡
rone,A_2024_00189,202409,울산,울산,가격,379.84939664677,만원/㎡
rone,A_2024_00189,202409,세종,세종,가격,674.014844303457,만원/㎡
rone,A_2024_00189,202409,경기,경기,가격,603.66081199557,만원/㎡
rone,A_2024_00189,202409,강원,강원,가격,264.635124298316,만원/㎡
rone,A_2024_00189,202409,충북,충북,가격,256.520740456339,만원/㎡
rone,A_2024_00189,202409,충남,충남,가격,252.10519619439,만원/㎡
rone,A_2024_00189,202409,전북,전북,가격,235.391597461537,만원/㎡
rone,A_2024_00189,202409,전남,전남,가격,223.04822583689,만원/㎡
rone,A_2024_00189,202409,경북,경북,가격,223.856248055716,만원/㎡
rone,A_2024_00189,202409,경남,경남,가격,285.05701140228,만원/㎡
rone,A_2024_00189,202409,제주,제주,가격,398.389841059053,만원/㎡
rone,A_2024_00189,202410,도심권,서울>도심권,가격,1617.20573524508,만원/㎡
rone,A_2024_00189,202410,전국,전국,가격,424.181518001853,만원/㎡
rone,A_2024_00189,202410,수도권,수도권,가격,693.217028089933,만원/㎡
rone,A_2024_00189,202410,동북권,서울>동북권,가격,981.177412895475,만원/㎡
rone,A_2024_00189,202410,지방,지방,가격,311.944532773858,만원/㎡
rone,A_2024_00189,202410,동남권,서울>동남권,가격,2033.49282296651,만원/㎡
rone,A_2024_00189,202410,서울,서울,가격,1265.43209876543,만원/㎡
rone,A_2024_00189,202410,서북권,서울>서북권,가격,1278.59213917526,만원/㎡
rone,A_2024_00189,202410,부산,부산,가격,474.64886341188,만원/㎡
rone,A_2024_00189,202410,서남권,서울>서남권,가격,1191.8880455408,만원/㎡
rone,A_2024_00189,202410,대구,대구,가격,376.718781310707,만원/㎡
rone,A_2024_00189,202410,인천,인천,가격,464.509940704569,만원/㎡
rone,A_2024_00189,202410,광주,광주,가격,342.027112135358,만원/㎡
rone,A_2024_00189,202410,대전,대전,가격,427.389419396569,만원/㎡
rone,A_2024_00189,202410,울산,울산,가격,393.4654434417,만원/㎡
rone,A_2024_00189,202410,세종,세종,가격,659.940027076854,만원/㎡
rone,A_2024_00189,202410,경기,경기,가격,612.201169304233,만원/㎡
rone,A_2024_00189,202410,강원,강원,가격,278.495789210373,만원/㎡
rone,A_2024_00189,202410,충북,충북,가격,259.770929271461,만원/㎡
rone,A_2024_00189,202410,충남,충남,가격,249.869017242698,만원/㎡
rone,A_2024_00189,202410,전북,전북,가격,251.971322366694,만원/㎡
rone,A_2024_00189,202410,전남,전남,가격,222.418359110755,만원/㎡
rone,A_2024_00189,202410,경북,경북,가격,220.353475290881,만원/㎡
rone,A_2024_00189,202410,경남,경남,가격,294.40080494694,만원/㎡
rone,A_2024_00189,202410,제주,제주,가격,446.307143094244,만원/㎡
rone,A_2024_00189,202411,도심권,서울>도심권,가격,1765.53672316384,만원/㎡
rone,A_2024_00189,202411,전국,전국,가격,419.580900586245,만원/㎡
rone,A_2024_00189,202411,수도권,수도권,가격,705.830934513811,만원/㎡
rone,A_2024_00189,202411,동북권,서울>동북권,가격,1038.80070546737,만원/㎡
rone,A_2024_00189,202411,지방,지방,가격,306.333204359094,만원/㎡
rone,A_2024_00189,202411,동남권,서울>동남권,가격,2177.49529190207,만원/㎡
rone,A_2024_00189,202411,서울,서울,가격,1343.58438456371,만원/㎡
rone,A_2024_00189,202411,서북권,서울>서북권,가격,1266.8102384937,만원/㎡
rone,A_2024_00189,202411,부산,부산,가격,452.694610778443,만원/㎡
rone,A_2024_00189,202411,서남권,서울>서남권,가격,1213.62083186049,만원/㎡
rone,A_2024_00189,202411,대구,대구,가격,382.695253830099,만원/㎡
rone,A_2024_00189,202411,인천,인천,가격,465.057684813335,만원/㎡
rone,A_2024_00189,202411,광주,광주,가격,346.187796535364,만원/㎡
rone,A_2024_00189,202411,대전,대전,가격,423.179961241045,만원/㎡
rone,A_2024_00189,202411,울산,울산,가격,378.293934894234,만원/㎡
rone,A_2024_00189,202411,세종,세종,가격,634.708535159512,만원/㎡
rone,A_2024_00189,202411,경기,경기,가격,605.342466214251,만원/㎡
rone,A_2024_00189,202411,강원,강원,가격,265.044174029005,만원/㎡
rone,A_2024_00189,202411,충북,충북,가격,265.976226903613,만원/㎡
rone,A_2024_00189,202411,충남,충남,가격,252.075167188338,만원/㎡
rone,A_2024_00189,202411,전북,전북,가격,248.519807818437,만원/㎡
rone,A_2024_00189,202411,전남,전남,가격,220.314866166706,만원/㎡
rone,A_2024_00189,202411,경북,경북,가격,221.423945176345,만원/㎡
rone,A_2024_00189,202411,경남,경남,가격,292.243579586018,만원/㎡
rone,A_2024_00189,202411,제주,제주,가격,453.367875647668,만원/㎡
rone,A_2024_00189,202412,도심권,서울>도심권,가격,1619.70967798421,만원/㎡
rone,A_2024_00189,202412,전국,전국,가격,416.874409080525,만원/㎡
rone,A_2024_00189,202412,수도권,수도권,가격,705.965407695023,만원/㎡
rone,A_2024_00189,202412,동북권,서울>동북권,가격,1034.36770103437,만원/㎡
rone,A_2024_00189,202412,지방,지방,가격,307.042486847641,만원/㎡
rone,A_2024_00189,202412,동남권,서울>동남권,가격,2245.63943445034,만원/㎡
rone,A_2024_00189,202412,서울,서울,가격,1319.98801594941,만원/㎡
rone,A_2024_00189,202412,서북권,서울>서북권,가격,1295.14028364443,만원/㎡
rone,A_2024_00189,202412,부산,부산,가격,447.768346344785,만원/㎡
rone,A_2024_00189,202412,서남권,서울>서남권,가격,1226.13836091607,만원/㎡
rone,A_2024_00189,202412,대구,대구,가격,371.506867228946,만원/㎡
rone,A_2024_00189,202412,인천,인천,가격,465.680953798302,만원/㎡
rone,A_2024_00189,202412,광주,광주,가격,346.130666362615,만원/㎡
rone,A_2024_00189,202412,대전,대전,가격,419.322422229124,만원/㎡
rone,A_2024_00189,202412,울산,울산,가격,388.398066344391,만원/㎡
rone,A_2024_00189,202412,세종,세종,가격,650.669104729363,만원/㎡
rone,A_2024_00189,202412,경기,경기,가격,601.345231555034,만원/㎡
rone,A_2024_00189,202412,강원,강원,가격,270.784696884628,만원/㎡
rone,A_2024_00189,202412,충북,충북,가격,266.729611707778,만원/㎡
rone,A_2024_00189,202412,충남,충남,가격,249.703099028347,만원/㎡
rone,A_2024_00189,202412,전북,전북,가격,250.333778371162,만원/㎡
rone,A_2024_00189,202412,전남,전남,가격,206.14257763035,만원/㎡
rone,A_2024_00189,202412,경북,경북,가격,229.681978798587,만원/㎡
rone,A_2024_00189,202412,경남,경남,가격,287.050818626409,만원/㎡
rone,A_2024_00189,202412,제주,제주,가격,443.073382781602,만원/㎡
